length_0.0-0.1_m,length_0.1-0.2_m,length_0.2-0.3_m,length_0.3-0.4_m,length_0.4-0.5_m,length_0.5-0.6_m,length_0.6-0.7_m,length_0.7-0.8_m,length_0.8-0.9_m,length_0.9-1.0_m,struct_mass_0.0-0.1_m,struct_mass_0.1-0.2_m,struct_mass_0.2-0.3_m,struct_mass_0.3-0.4_m,struct_mass_0.4-0.5_m,struct_mass_0.5-0.6_m,struct_mass_0.6-0.7_m,struct_mass_0.7-0.8_m,struct_mass_0.8-0.9_m,struct_mass_0.9-1.0_m,root_necromass_0.0-0.1_m,root_necromass_0.1-0.2_m,root_necromass_0.2-0.3_m,root_necromass_0.3-0.4_m,root_necromass_0.4-0.5_m,root_necromass_0.5-0.6_m,root_necromass_0.6-0.7_m,root_necromass_0.7-0.8_m,root_necromass_0.8-0.9_m,root_necromass_0.9-1.0_m,surface_0.0-0.1_m,surface_0.1-0.2_m,surface_0.2-0.3_m,surface_0.3-0.4_m,surface_0.4-0.5_m,surface_0.5-0.6_m,surface_0.6-0.7_m,surface_0.7-0.8_m,surface_0.8-0.9_m,surface_0.9-1.0_m,net_hexose_exudation_0.0-0.1_m,net_hexose_exudation_0.1-0.2_m,net_hexose_exudation_0.2-0.3_m,net_hexose_exudation_0.3-0.4_m,net_hexose_exudation_0.4-0.5_m,net_hexose_exudation_0.5-0.6_m,net_hexose_exudation_0.6-0.7_m,net_hexose_exudation_0.7-0.8_m,net_hexose_exudation_0.8-0.9_m,net_hexose_exudation_0.9-1.0_m,hexose_degradation_0.0-0.1_m,hexose_degradation_0.1-0.2_m,hexose_degradation_0.2-0.3_m,hexose_degradation_0.3-0.4_m,hexose_degradation_0.4-0.5_m,hexose_degradation_0.5-0.6_m,hexose_degradation_0.6-0.7_m,hexose_degradation_0.7-0.8_m,hexose_degradation_0.8-0.9_m,hexose_degradation_0.9-1.0_m,time_in_days
0.005695253386889852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010305887731537275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9.84839244148472e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575308025390444e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513171023118764e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666999999996
0.006339430725469795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011471563581164537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.081978898284077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8385167747047553e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9338785720638555e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45833333699999995
0.00698291197467117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126359798171277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.1790135846143403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1142800848384376e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3489667882652813e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500000004
0.007626330314720018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013800282215370365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.3237274534131368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.530326990175091e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.790568185284684e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541666671
0.008269886124790236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001496483337350314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.4207733832575348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792728254016966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191784137740261e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583333338
0.00891248339029834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016127649990260536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.5176747679873179e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038352877209477e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5927786790764314e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625000005
0.009554239023905845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017288943625810667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.651517526244853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289632911450569e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021891330249698e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666672
0.010195716234550584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018449733439036974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.7482500106803788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350156366784717e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381443903266951e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708333339
0.010835258252055585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019607021409257864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.844690674865453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464845279911351e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.729464906134518e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500000059999999
0.011472601172249432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020760329986735374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.9662227351220934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555763907085157e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.092902489454342e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666729999999
0.012109807000303563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021913390488121303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.0623111102375877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538199592696371e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.383318065613438e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333399999999
0.01274404955965008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023061088784782617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.157952634959364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584932963232406e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666825223734106e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750000069999999
0.01337301160105311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002419923168128997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.2644669416842673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596340633957397e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977869145890532e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666739999999
0.014003008453512404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533924712776916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.359468228890866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5701887960997586e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.226832726598492e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333409999999
0.014636632125763913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026485825512727454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.4550164276373907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789270711938591e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48790006229631e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000008
0.01525011413380479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002759595640080019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.547527334976786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5718538762470985e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88075726205778e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666749999999
0.015879453630391352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028734782324116174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.7304113005259194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7367222150679275e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142430715422776e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083333342
0.01649414929594842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029847109395090133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.823105223107083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5850421692522925e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467691509498858e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1250000089999999
0.017123972718226046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030986811009706166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.918080357658419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777198530832035e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.703191570817388e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166666676
0.01774057858553913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003210259470034299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.080022459815167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.742771071881177e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.052266958312065e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2083333429999998
0.018373068770549138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033247121975111356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.175399732712531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077772847708459e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313049318447141e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25000001
0.01899484115541547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034372254775655976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.2691607994245826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.009015352248671e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733620605039128e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2916666769999998
0.01962819693655045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003551834839627041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.4141561481639954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361354709211661e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066678894063704e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333344
0.020255293390019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000366531154043844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.5087200655068276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38602080837694e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0492195145330897e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375000011
0.020890203164937747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037802021065900805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.604462203966528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771179771339563e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856888426539989e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416666678
0.021518104985537384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003893824543204117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7328560776088847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85383469734517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136317092669458e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458333345
0.022148976628865988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040079843862783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.827989280170769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07862797943268e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17516708231766e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000000119999999
0.022785238508081274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041231196234592924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.923935311154864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518973624472553e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2185972386511811e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541666679
0.02341468003836406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237020679373574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.036733070193814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.600439092828238e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2761075919431704e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333459999999
0.02404630164351647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043513162323422687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.131979364334393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7949146900441856e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183280840965415e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625000013
0.024682214575942683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004466388325599846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.227872775382374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.214769719951278e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363719766093563e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666799999998
0.025307602531922598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045795558639892883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.3245236268564666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.151377371967428e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4232566596835452e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708333347
0.02593509135744425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046931035667746747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.4191467125109546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241985905133886e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4617765004381903e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000139999998
0.02656831485637967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048076889916132245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.51463456654308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553958608087587e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.503861806274645e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791666681
0.02718429476966428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004919154090704452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.6075221491191024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4253877122378045e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579570330218823e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333479999998
0.027814883399713674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005033262720902236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.780669153276031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.655061995969058e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5990122251528914e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875000015
